col0,col1,col2,col3
Neuropsychological Functioning in Children With Attention-Deficit/Hyperactivity Disorder.,10,40,6
Type II Supracondylar Fractures in Children,10,0,3
Sleep Disorders in Children With ADHD,10,100,5
Comparing Different Ways of Delivering Humidity to Children With Croup,10,129,3
An Autism Study Using Nambudripad's Food Allergy Elimination Treatments,10,60,3
A Comparison of Combivent UDV (Ipratropium 500mcg and Salbutamol 2.5mg) and Salbutamol UDV Alone (2.5mg),10,500,2
Family-Centered Behavioral Preparation for Surgery,10,400,2
Study of the Safety and Immune Response of a Meningococcal Vaccine Administered to Healthy Children,10,910,12
Treatment of Autistic Children Using NAET Procedures,10,48,3
Inflammatory Response to Anti Inflammatory Therapy in Children With Sleep Disordered Breathing,10,50,2
Observation Versus Occlusion Therapy for Intermittent Exotropia,10,611,12
Bilateral Lateral Rectus Recession Versus Unilateral Recess-Resect for Intermittent Exotropia,10,197,3
The Effects of the Anesthetic Drug Propofol on the Way the Heart Recovers Between Beats,10,60,3
Bilateral Refractive Amblyopia Treatment Study,10,113,3
Clinical Evaluation of Esthetic Restorations Placed in Primary Molars With Composite Resin Enriched With Insoluble Anti Bacterial Nano Particles,10,60,5
Effects of Hyperbaric Oxygen Therapy on Children With Autism,10,30,2
"Randomized, Controlled, Open, Comparative Intervention Study for Obesity Prevention in Children",10,248,5
"Safety, Immunogenicity, and Immune Persistence Study of an Inactivated Hepatitis A Vaccine",10,400,12
Safety and Efficacy Study of ChimeriVax™-JE and JE Inactivated Mouse Brain Vaccine in Children of Descending Age,10,96,9
Vascular Endothelial Growth Factor in Stage V ROP,10,15,2
Non-Inferiority of Meningococcal Vaccine GSK134612 Versus Mencevax™ in 2-10 Year Old Subjects,10,1504,2
Determination of Threonine Requirements in Healthy School-aged Children,10,6,6
Study of DS-5141b in Patients With Duchenne Muscular Dystrophy,10,7,5
The Effect of Methylphenidate on Primary Enuresis in Children With Attention Deficit Hyperactivity Disorder,10,50,5
Immune Response of Caudally Administrated Tramadol In Pediatric Lower Abdominal Surgery,10,60,3
Does Anxiety in Children on the Day of Surgery Impact Compliance in the Ophthalmology Clinic?,10,82,3
Implementing Prevention Plus for Childhood Overweight and Obesity in Food Secure and Insecure Families,10,82,4
"Better Nights, Better Days for Children With Neurodevelopment Disorders",10,240,3
Anti-Hep B Antibodies at Age 9 to 10 Years After Hep B Vaccine at Birth and DTaP-IPV-Hep B-PRP-T Hexavalent Vaccine.,10,150,9
Safety and Immunogenicity of Meningococcal ACWY Conjugate Versus Polysaccharide Vaccine in Children 2 to 10 Years of Age,10,1500,2
Malaria Prevalence in Children,10,2552,6
Food Intake and Appetite in the Children of Mothers With Diabetes,10,240,7
A Pilot Study of Efficacy and Tolerability of Levetiracetam Monotherapy in Subjects With Childhood Absence Epilepsy,10,20,4
Mercury Chelation to Treat Autism,10,0,4
Internet-Based Program to Improve Asthma Management in Children,10,600,2
SDSU MOVE/Me Muevo Project,10,541,5
A Phase I/II Trial of a Tetravalent Live Attenuated Dengue Vaccine in Flavivirus Antibody Naïve Children,10,7,6
Levetiracetam Treatment of Children With Subclinical Sleep-Activated Epileptiform Activity (SSEA),10,30,5
"Individualized, Target-Driven Treatment Of Children With Idiopathic Short Stature",10,316,3
Open-Label Study of H5 Vaccine in Participants of Protocol 04-077,10,35,2
Pharmacokinetic Study of Lansoprazole in Cystic Fibrosis,10,18,2
Plasmodium Resistance in A. Gambiae,10,40,5
Evaluating a Shortened Version of the Incredible Years (IY) Basic Programme in a Non-clinical Community Sample,8,189,3
Impact of PAX Good Behavior Game on Elementary School Students in Estonia,8,708,6
