col0,col1,col2
Vought,Dallas,Triumph Group
Ulan-Ude Aviation Plant,Ulan-Ude,Russian Helicopters
Antonov,Kyiv,UkrOboronProm
Saab Group,Stockholm,Saab-Scania
Shenyang Aircraft Corporation,Shenyang,Aviation Industry Corporation of China
Cessna,Wichita,Textron
Kamov,Lyubertsy,Rostec
Piaggio Aerospace,Genoa,Mubadala Development Company
Beechcraft,Augsburg,Hawker Beechcraft
de Havilland Canada,Toronto,Viking Air
Yakovlev,Moscow,United Aircraft Corporation
Tupolev,Moscow,United Aircraft Corporation
Sukhoi,Moscow,United Aircraft Corporation
Mikoyan,Moscow,United Aircraft Corporation
de Havilland,Hertfordshire,Hawker Siddeley
AEG,Berlin,Electrolux
Astrium Satellites,Paris,Astrium
Virgin Galactic,New Mexico,Virgin Group
Grumman,Bethpage,Northrop Grumman
Novosibirsk Aircraft Production Association,Novosibirsk,Sukhoi
