col0,col1,col2,col3
Corpus Christi Catholic College,Roman Catholic,Roman Catholic Diocese of Leeds,1968-01-01
Cardinal Heenan Roman Catholic High School,Roman Catholic,Roman Catholic Diocese of Leeds,1961-01-01
Central Catholic High School,Latin Church,Roman Catholic Diocese of Peoria,1886-01-01
Convent of Jesus & Mary RC,Roman Catholic,Roman Catholic Archdiocese of Westminster,1886-01-01
The Cardinal Vaughan Memorial RC School,Roman Catholic,Roman Catholic Archdiocese of Westminster,1914-01-01
Cardinal Pole Catholic School,Roman Catholic,Roman Catholic Archdiocese of Westminster,1956-01-01
St. Anselm's Catholic School,Roman Catholic,Roman Catholic Archdiocese of Southwark,1964-01-01
Richard Challoner School,Roman Catholic,Roman Catholic Archdiocese of Southwark,1959-01-01
Notre Dame Roman Catholic Girls' School,Roman Catholic,Roman Catholic Archdiocese of Southwark,1855-01-01
Holy Cross School,Roman Catholic,Roman Catholic Archdiocese of Southwark,1931-01-01
