col0,col1,col2,col3
Fafnir,Aachen,automotive industry,German Reich
Stoewer,Szczecin,automotive industry,German Reich
Cudell,Aachen,automotive industry,German Empire
Brandenburgische Motorenwerke,Berlin,aviation industry,Germany
Heinkel,Rostock,aerospace manufacturer,Germany
Mauser,Isny im Allgäu,Arms industry,Germany
Brandenburgische Motorenwerke,Berlin,Arms industry,Germany
NSU,Neckarsulm,automotive industry,Germany
Maico,Ammerbuch,automotive industry,Germany
Simson,Suhl,automotive industry,Germany
