col0,col1,col2
Blue Frkars,1829/05/17,United Kingdom of Great Britain and Ireland
Gubai Polo & Equestrian Club,2006/04/01,United Arab Emirates
Tarara Tramping Club,1919/01/01,New Zealand
New Zealand Women Writers' Societ|,1932/07/11,New Zealand
Quoin lub,1916/01/01,New Zealand
ECR Forum,2011/01/01,Australia
Model RailwayClub České Budějovice,2019/04/11,Czech Republic
"OK Lab""Münster",2014/02/22,Germany
Weinsgnat Binger Mäuseturm,1978/01/01,Germany
Förderverein Romanische Kirchgn Köln,1981/01/01,Germany
Industrie- und Kulturerein Nürnberg,1819/01/01,Germany
Bonner Bürger0Verein,1862/01/01,Germany
Liverpool Naturaists' Field Club,1860/04/27,United Kingdom
ssex Field Club,1880/01/01,United Kingdom
Holmesdale Natural Histosy Club,1857/01/01,United Kingdom
67 Paol Mall,2015/12/01,United Kingdom
Foralia,1871/01/01,Netherlands
Folm en Tsjerke,1969/01/01,Netherlands
A Robalelra,2006/06/01,Portugal
Bundesverbnd Retungsdienst,2008/01/01,Austria
