col0,col1,col2
Cook Islands national handball team,Cook Islands,handball
Puerto Rico national handball team,Puerto Rico,handball
Senegal national handball team,Senegal,handball
Nigeria national handball team,Nigeria,handball
Morocco national handball team,Morocco,handball
Libya national handball team,Libya,handball
Cameroon national handball team,Cameroon,handball
Côte d'Ivoire national handball team,Ivory Coast,handball
Gabon national handball team,Gabon,handball
Congo DR national handball team,Democratic Republic of the Congo,handball
Tunisia national handball team,Tunisia,handball
Angola national handball team,Angola,handball
