col0,col1,col2,col3
College of Saint Benedict and Saint John's University,"37 S. College Ave., Saint Joseph, MN, 56374",baccalaureate colleges: arts and sciences focus,Catholic Church
College of Saint Mary,"7000 Mercy Rd., Omaha, NE, 68106",master's colleges and universities: small programs,Catholic Church
College of Saint Elizabeth,"2 Convent Rd, Morristown, NJ, 07960-6989",master's colleges and universities: medium programs,Catholic Church
Mount St. Joseph University,"5701 Delhi Rd, Cincinnati, OH, 45233-1670",master's colleges and universities: medium programs,Catholic Church
Eastern Nazarene College,"23 E Elm Ave, Quincy, MA, 02170-2999",master's colleges and universities: small programs,Church of the Nazarene
Macalester College,"1600 Grand Ave, Saint Paul, MN, 55105-1899",baccalaureate colleges: arts and sciences focus,Presbyterian Church (U.S.A.)
Davidson College,"102 N. Main Street, Davidson, NC, 28035",baccalaureate colleges: arts and sciences focus,Presbyterian Church (U.S.A.)
Concordia Seminary,"801 Seminary Place, Saint Louis, MO, 63105-3196",special focus four-year: faith-related institutions,Lutheran Church-Missouri Synod
Concordia University Texas,"11400 Concordia University Dr., Austin, TX, 78726",master's colleges and universities: larger programs,Lutheran Church-Missouri Synod
Kettering College,"3737 Southern Blvd, Kettering, OH, 45429-1299",special focus four-year: other health professions schools,Seventh-day Adventist Church
Valparaiso University,"US Highway 30 and Sturdy Road, Valparaiso, IN, 46383",master's colleges and universities: larger programs,Lutheranism
Bellarmine University,"2001 Newburg Rd, Louisville, KY, 40205-0671",research doctoral: single program - education,Catholic Church
University of Notre Dame,"400 Main Building, Notre Dame, IN, 46556",majority undergraduate,Catholic Church
Chestnut Hill College,"9601 Germantown Ave, Philadelphia, PA, 19118-2693",master's colleges and universities: larger programs,Catholic Church
Cabrini University,"610 King of Prussia Rd, Radnor, PA, 19087-3698",master's colleges and universities: larger programs,Catholic Church
University of St. Thomas,"2115 Summit Ave, Saint Paul, MN, 55105-1078",doctoral university: moderate research activity,Catholic Church
St. John's University,"8000 Utopia Pky, Queens, NY, 11439",doctoral university: moderate research activity,Catholic Church
Marquette University,"1250 W Wisconsin Avenue, Milwaukee, WI, 53233",doctoral university: higher research activity,Catholic Church
The Catholic University of America,"620 Michigan Avenue, NE, Washington, DC, 20064",doctoral university: higher research activity,Catholic Church
Telshe yeshiva,"28400 Euclid Ave, Wickliffe, OH, 44092",special focus four-year: faith-related institutions,Judaism
