col0,col1,col2,col3
Green McAdoo School,2006-01-01,Clinton,place listed on the National Register of Historic Places
McLemore House,1880-01-01,Franklin,place listed on the National Register of Historic Places
Booker T. Washington National Monument,1956-04-02,Franklin County,place listed on the National Register of Historic Places
Bethel A.M.E. Church,1837-01-01,Reading,place listed on the National Register of Historic Places
Rev. J. Edward Nash Sr. House,1892-01-01,Buffalo,place listed on the National Register of Historic Places
Norman Studios,1920-01-01,Jacksonville,place listed on the National Register of Historic Places
African American Military History Museum,2009-01-01,Mississippi,place listed on the National Register of Historic Places
Charles Sumner School,1872-01-01,"Washington, D.C.",place listed on the National Register of Historic Places
First African Baptist Church,1777-01-01,Georgia,NRHP contributing property
Robert Russa Moton Museum,1939-01-01,Farmville,National Historic Landmark
Nicodemus National Historic Site,1996-11-12,Graham County,National Historic Landmark
Penn School Historic District,1862-01-01,South Carolina,National Historic Landmark
