col0,col1,col2,col3
MŠ Srdíčko v Praze 12,public-benefit corporation,1985-06-03,Prague 12
MŠ Tyršovka v Praze 12,public-benefit corporation,1984-09-01,Prague 12
Mateřská škola Lojovická,public-benefit corporation,1980-05-05,Libuš
Mateřská škola Na Chodovci,public-benefit corporation,1996-05-21,Prague 4
"Mateřská škola, Praha 4, Mezivrší 15",public-benefit corporation,1996-05-21,Prague 4
Mateřská škola,public-benefit corporation,1996-03-27,Velatice
Mateřská škola,public-benefit corporation,1996-03-27,Trboušany
Základní škola a Mateřská škola,public-benefit corporation,1889-10-25,Telnice
Základní škola a Mateřská škola,public-benefit corporation,1887-10-03,Prštice
Mateřská škola,public-benefit corporation,1996-03-27,Omice
Jubilejní ZŠ Masarykova a MŠ,public-benefit corporation,1930-09-01,Nové Bránice
