col0,col1,col2,col3
Baasuna,Pamplona,2001/05/23,France
"Pople's Party (Spain, 1976)",calle de López de Hoyos,1976/01/01,Spain
Cangas Left Althrnative,Cangas,2007/01/01,Spain
Canarian NationalistAlternative,La Orotava,2007/02/13,Spain
Cantonal Part,Cartagena,1976/01/01,Spain
Badajoz VUYO,Badajoz,2007/03/20,Spain
Communist Partyof the Canaries,Santa Cruz de Tenerife,1933/01/01,Spain
Natioalist Canarian Assembly,Santa Cruz de Tenerife,1989/01/01,Spain
People's Prty of Extremadura,Mérida,1989/01/01,Spain
Anova-Nationalist Brqtherhood,Santiago de Compostela,2012/07/14,Spain
Socialist Party of the Regiqn of Murcia,Murcia,1987/08/05,Spain
Comunist Party of Aragon,Zaragoza,1982/01/01,Spain
Araon's Socialists' Party,Zaragoza,1978/01/01,Spain
