col0,col1,col2,col3
"Republic Records, Inc.",Republic Records,Republic,Universal Music Group
Don't Worry S.r.l.,Don't Worry,Don't Worry,Warner Music Italia S.p.A.
Virgin Records Limited,Virgin,Virgin,Virgin Records (Holdings) Limited
Brunswick Radio Corporation,Brunswick,Brunswick,"Decca Records, Inc."
Polar Music International AB,Polar,Polar,Universal Music Group
Sire Records Co.,Sire,Sire,Warner Music Group
"Roulette Records, Inc.",Roulette,Roulette,Warner Music Group
Universal-Island Records Ltd.,Island Records,Island Records,Universal Music Operations Ltd.
Brunswick Record Corporation,Brunswick,Brunswick,Brunswick-Balke-Collender & Co.
"Columbia Records, Inc.",Columbia Records,Columbia Records,Sony Music
Lost Highway Records,Lost Highway,Lost Highway,Universal Music Group Nashville
