col0,col1,col2
Polish Scouting and Guiding Association,ZHP Headquarters,1918-11-01
4-H,Chevy Chase,1902-01-01
Génération Nation,Nanterre,1973-01-01
Ernst Thälmann Pioneer Organisation,East Berlin,1948-12-13
Boy Scouts of America,Irving,1910-01-01
Fascist Union of Youth,Harbin,1936-01-01
Jungwacht Blauring,Lucerne,1932-01-01
Voortrekkers,Pretoria,1931-01-01
Zubr,Minsk,2001-01-01
Belarusian Republican Youth Union,Minsk,2002-09-06
China Youth Corps,Taipei,1952-01-01
World Federation of Democratic Youth,Budapest,1945-11-10
Communist Youth of Austria,Vienna,1918-01-01
National Youth Organisation,Athens,1936-10-07
Bund der Alevitischen Jugendlichen in Deutschland,Dortmund,1994-01-01
Bnei Akiva,Jerusalem,1929-01-01
Deutsche Sportjugend,Bavaria,1950-01-01
Young Pioneers of China,Beijing,1949-10-13
HaNoar HaOved VeHaLomed,Israel,1924-01-01
Vanguard of Red Youth,Moscow,1999-05-04
