col0,col1,col2
Hochschule für Katholische Kirchenmusik und Musikpädagogik Regensburg,61,90
University of Applied Sciences Bochum,140,938
Rottenburg University of Applied Forest Sciences,110,1000
Rhine-Waal University of Applied Sciences,80,5000
University of Applied Sciences Neu-Ulm,345,3825
Magdeburg-Stendal University of Applied Sciences,126,2200
University of Applied Sciences Koblenz,445,9145
University of Applied Sciences Kehl,50,991
Bochum University of Applied Sciences,475,6047
Amberg Institute for Energy Technology,248,3500
college 21,77,1000
Aschaffenburg University of Applied Sciences,298,2867
University of Applied Sciences,160,2692
University of Applied Sciences Fliedner Fachhochschule,50,268
Fachhochschule für die Wirtschaft,26,473
Private Hochschule für Wirtschaft und Technik,40,700
University of Applied Sciences Meissen,86,648
"FH Diakonie, Bielefeld",30,559
Hochschule Stralsund,240,2453
Schmalkalden University of Applied Sciences,227,2836
