col0,col1,col2
Hurricane Bluff,133,Sharp County
Kings Bluff,59,Prairie County
Fowler Point,60,Prairie County
Kangaroo Point,52,Phillips County
Pin Oak Break,120,Faulkner County
Mansfield Bluff,158,Faulkner County
Preston Bluff,56,Arkansas County
Mays Bluff,46,Arkansas County
Ecores Rouges,52,Arkansas County
Salt Cave Bluff,369,Searcy County
Rollins Point,562,Searcy County
Red Bluff,267,Searcy County
Point Peter,511,Searcy County
Nolan Point,531,Searcy County
John Reddell Bluff,245,Searcy County
Henderson Point,488,Searcy County
Gower Point,523,Searcy County
Doins Point,496,Searcy County
Sams Throne,375,Newton County
Rocklick Point,587,Newton County
Roark Bluff,354,Newton County
Red Rock Point,559,Newton County
Rainbow Bluff,562,Newton County
Morgan Point,611,Newton County
Jim Bluff,285,Newton County
Gray Bluff,285,Newton County
Goat Bluff,272,Newton County
Gar Hole Bluff,316,Newton County
Flatiron Bluff,311,Newton County
Molten Bluff,172,Conway County
Paroquet Bluff,70,Independence County
Little Paroquet Bluff,62,Independence County
Roach Point,82,Clay County
High Point,81,Clay County
North Bluff,225,Yell County
Lackey Bluff,250,Yell County
Red Bluff,75,Jefferson County
Salts Bluff,365,Carroll County
Rolloff Bluff,385,Carroll County
