col0,col1,col2
William Lovell Church of England Academy,2012-09-01,Diocese of Lincoln
St Lawrence Academy,2008-09-01,Diocese of Lincoln
Our Lady and St Bede Catholic Academy,2015-02-01,Roman Catholic Diocese of Hexham and Newcastle
St Anthony's Girls' Catholic Academy,1902-01-01,Roman Catholic Diocese of Hexham and Newcastle
Cardinal Hume Catholic School,2012-02-01,Roman Catholic Diocese of Hexham and Newcastle
The Open Academy,2008-09-01,Diocese of Norwich
La Retraite Roman Catholic Girls' School,1880-01-01,Roman Catholic Archdiocese of Southwark
Sacred Heart Catholic School,1959-01-01,Roman Catholic Archdiocese of Southwark
Leyland St Mary's Catholic High School,1957-01-01,Roman Catholic Archdiocese of Liverpool
All Hallows Catholic High School,1975-01-01,Roman Catholic Archdiocese of Liverpool
Bishop Milner Catholic College,1960-01-01,Roman Catholic Archdiocese of Birmingham
