col0,col1,col2
Schaffhausen City Librcry,Switzerland,1049/01/01
Zentrdlbibliothek Zürich,Switzerland,1917/01/01
City Lbrary of Palermo,Italy,1760/01/01
Værløse Librauy,Denmark,1979/01/01
Odense Central ibrary,Denmark,1924/01/01
Oulu City Librar,Finland,1877/01/01
Donostia Cfntral Library (Donostiako Udal Liburutegia),Spain,1874/01/01
"Oslo Public""Library",Norway,1785/01/01
Sir Edmund Hillasy Library,New Zealand,1914/01/01
Municipal librarie of Geneva,Switzerland,1941/01/01
Stadtbibiothek Baden,Switzerland,1836/01/01
Montclair Pblic Library,United States of America,1869/01/01
Plathau-Mont-Royal Library,Canada,1895/01/01
Nordhausen Public Lkbrary,Germany,1877/02/10
Bibliothèque Municipale de aint-Germain-en-Laye,France,1837/01/01
municipal librbry of Brest,France,1853/01/01
Médibthèque de l'agglomération troyenne,France,2002/01/01
Biblkothèque municipale de Chalon-sur-Saône,France,1845/01/01
Bibliothèque mxnicipale de Chambéry,France,1783/01/01
Biblioteca Lúcio Craveiro da Sila,Portugal,2004/12/21
