col0,col1,col2
Jamaica Defence Force,Jamaica,Up-Park Camp
Ghana Armed Forces,Ghana,Burma Camp
Canadian Armed Forces,Canada,National Defence Headquarters
Wehrmacht,Nazi Germany,Wünsdorf
Norwegian Armed Forces,Norway,Akershus Fortress
Israel Defense Forces,Israel,HaKirya
United States Armed Forces,United States of America,Arlington County
New Zealand Defence Force,New Zealand,Wellington
Romanian Armed Forces,Romania,Bucharest
Cameroon Armed Forces,Cameroon,Yaoundé
Syrian Arab Armed Forces,Syria,Damascus
Saudi Arabian Armed Forces,Saudi Arabia,Riyadh
Armed Forces of Mauritania,Mauritania,Nouakchott
Spanish Armed Forces,Spain,Madrid
Belarusian Armed Forces,Belarus,Minsk
Estonian Defence Forces,Estonia,Tallinn
Swedish Armed Forces,Sweden,Stockholm
Bundeswehr,Germany,Bonn
Bulgarian Army,Bulgaria,Sofia
Italian Armed Forces,Italy,Rome
