col0,col1,col2,col3
Banruo Temple,Buddhist temple,1924-01-01,People's Republic of China
Dodanthale Raja Maha Vihara,Buddhist temple,1748-01-01,Sri Lanka
Kshetrarama Maha Vihara,Buddhist temple,1829-01-01,Sri Lanka
Asgiri Maha Viharaya,Buddhist temple,1302-01-01,Sri Lanka
Beligammana Raja Maha Vihara,Buddhist temple,1820-01-01,Sri Lanka
Motoyama-ji,Reijō,0807-01-01,Japan
Qianming Temple,Buddhist temple,1771-01-01,People's Republic of China
Yongquan Temple,Buddhist temple,1983-01-01,People's Republic of China
Haiguang Temple,Buddhist temple,1705-01-01,Qing dynasty
Chenxiang Pavilion,Buddhist temple,1815-01-01,People's Republic of China
Jiangxin Temple,Buddhist temple,1952-01-01,People's Republic of China
Jinshan Temple,Buddhist temple,1990-01-01,People's Republic of China
Linyang Temple,Buddhist temple,1612-01-01,People's Republic of China
Anhai Longshan Temple,Buddhist temple,1708-01-01,People's Republic of China
