col0,col1,col2
Ardalen power station,2.5,Småkraft AS
Trengereid power station,3.5,Bergenshalvøens Kommunale Kraftselskap
Breiskallen power station,1.0,Vokks Kraft
Skogbuåna power station,0.86,Småkraft AS
Møllefossen power station,0.95,Småkraft AS
Hølera power station,0.9,Småkraft AS
Hammerstrand power station,0.7,Småkraft AS
Grislefoss power station,0.7,Småkraft AS
Takle power station,0.99,Småkraft AS
Haugaard power station,0.5,Småkraft AS
Carioca Dam,1.6,Santanense Fabrics Company
Liaelva power station (Valdres),1.5,Småkraft AS
Mjeldeelva power station,1.6,Småkraft AS
Tyttebærelva power station,1.5,Småkraft AS
Sølia power station,2.0,Småkraft AS
Hommsåne power station,1.8,Småkraft AS
Ortnevik power station,1.2,Småkraft AS
Kistafossen power station,1.6,Småkraft AS
Torvikelva power station,1.3,Småkraft AS
Tua power station,1.8,Småkraft AS
