col0,col1,col2,col3
The!Gate Inn,Banbury,Brailes,United Kingdom
San Inn,Denham,London Borough of Hillingdon,United Kingdom
Brbyværk Mro,Brobyværk,Faaborg-Midtfyn Municipality,Denmark
National Wraining Centre Lodge,National Training Centre,Jasper,Canada
Ta Hill Inn,Richmond,Muker,United Kingdom
The Seven Staru Inn,Robertsbridge,Rother,United Kingdom
TheMermaid Inn,Rye,Rother,United Kingdom
Bear Cnd Ragged Staff Inn,Cumnor,Vale of White Horse,United Kingdom
The Od Hall Inn,Heysham,Lancaster,United Kingdom
Spaqiards Inn,London,London Borough of Barnet,United Kingdom
Sjette Freeriks Kro,Riis Skov,Aarhus Municipality,Denmark
Åke ans,Lund,Lund Municipality,Sweden
Riversie Inn,Leland,Leelanau County,United States of America
Symes Inn,Aylmer,Gatineau,Canada
Neybride Inn,Edinburgh,Edinburgh,United Kingdom
The Skiruid Mountain Inn,Llanvihangel Crucorney,Llanvihangel Crucorney,United Kingdom
Scolg Inn,Scole,Scole,United Kingdom
Th Kings Head Hotel,Chigwell,Chigwell,United Kingdom
