col0,col1,col2
Verband Forschender Arzneimittelhersteller,1994-01-01,registered association
Verband der Industriellen Energie- und Kraftwirtschaft,1947-01-01,registered association
Verband Deutscher Sektkellereien,1908-01-01,registered association
VSF Fahrradmanufaktur,1985-01-01,registered association
German tourism industry,1950-01-01,registered association
Bundesverband WindEnergie,1996-10-12,registered association
Deutsche Vereinigung des Gas- und Wasserfaches,1859-01-01,registered association
Deutsches Kraftfahrzeuggewerbe,1909-01-01,registered association
Eurelectric,1989-01-01,international association without lucrative purpose
Netherlands Trading Society,1824-01-01,joint-stock company
International Air Transport Association,1945-04-19,voluntary association
ATMIA,1997-01-01,corporation
Airlines for Europe,2016-01-20,association without lucrative purpose
Association of Talent Agents,1937-01-01,nonprofit corporation
American Staffing Association,1966-01-01,company
Federation of Electric Power Companies,1952-11-20,voluntary association
Antiquarian Booksellers Association,1906-01-01,voluntary association
Japan Private Railway Association,2012-04-01,general incorporated association
Norwegian Shipowners' Association,1909-01-01,voluntary association
BUGLAS e.V.,2009-03-01,registered association
