col0,col1,col2,col3,col4
Italian battleship Giulio Cesare,28.0,World War I,176.1,Royal Navy
Italian battleship Caio Duilio,28.0,World War I,176.1,Italian Navy
Japanese battleship Musashi,38.7,World War II,263.0,Imperial Japanese Navy
Japanese battleship Yamato,38.9,World War II,263.0,Imperial Japanese Navy
French battleship Bretagne,27.0,World War II,166.0,French Navy
HMS King George V,31.4,World War II,227.0,Royal Navy
HMS Nelson,32.3,World War II,216.5,Royal Navy
HMS Duke of York,31.44,World War II,227.09,Royal Navy
HMS Rodney,32.3,World War II,216.5,Royal Navy
HMS Prince of Wales (53),31.45,World War II,227.12,Royal Navy
HMS Anson,31.4,World War II,227.0,Royal Navy
HMS Howe,31.4,World War II,227.1,Royal Navy
HMS Queen Elizabeth,27.6,World War I,195.0,Royal Navy
HMS Malaya,27.6,World War I,195.0,Royal Navy
HMS Iron Duke,27.4,World War I,189.81,Royal Navy
HMS Royal Oak,27.0,World War I,189.1,Royal Navy
HMS Barham,27.6,World War I,195.0,Royal Navy
HMS Valiant,27.6,World War I,195.0,Royal Navy
HMS Dreadnought,25.0,World War I,160.6,Royal Navy
SMS Viribus Unitis,27.3,World War I,152.2,Austro-Hungarian Navy
