col0,col1,col2,col3
Hong Kong Red Cross,1950-07-12,Hong Kong,Hong Kong Red Cross Headquarters Run Run Shaw Building
Chilean Red Cross,1903-12-18,Chile,Providencia
Magen David Adom,1930-06-07,Israel,Tel Aviv
New Zealand Red Cross,1931-01-01,New Zealand,Wellington
Albanian Red Cross,1921-01-01,Albania,Tirana
Republic of Korea National Red Cross,1905-10-27,South Korea,Seoul
Afghan Red Crescent Society,1934-01-01,Afghanistan,Kabul
Namibia Red Cross Society,1992-01-01,Namibia,Windhoek
Bahrain Red Crescent Society,1971-01-01,Bahrain,Manama
Kenya Red Cross Society,1965-01-01,Kenya,Nairobi
Burundi Red Cross,1963-01-01,Burundi,Bujumbura
Nigerian Red Cross Society,1960-01-01,Nigeria,Abuja
Ghana Red Cross Society,1958-01-01,Ghana,Accra
Senegalese Red Cross Society,1962-01-01,Senegal,Dakar
Saudi Red Crescent Authority,1934-01-01,Saudi Arabia,Riyadh
Australian Red Cross,1914-01-01,Australia,Melbourne
Nepal Red Cross Society,1963-01-01,Nepal,Kathmandu
Belarus Red Cross,1967-01-01,Belarus,Minsk
Canadian Red Cross,1896-01-01,Canada,Ottawa
Thai Red Cross Society,1893-01-01,Thailand,Bangkok
Cambodian Red Cross,1955-02-18,Cambodia,Phnom Penh
Finnish Red Cross,1877-05-07,Finland,Helsinki
Austrian Red Cross,1880-03-14,Austria,Vienna
Iraqi Red Crescent Society,1932-01-01,Iraq,Baghdad
Hellenic Red Cross,1877-01-01,Greece,Athens
