col0,col1,col2,col3
"Our Lady of Mercy College, Australind",Australind,Shire of Harvey,"100 Leisure Drive, Australind, Western Australia 6233"
Lithgow High School,Lithgow,City of Lithgow,1A Pau Street
Sorell High School,Sorell,Tasmania,"41 Gordon St, Sorell TAS 7172"
Navajo Mountain High School,Navajo Mountain,San Juan County,"Navajo Route #16 Navajo Mountain Road, Tonalea, Arizona"
Ross Smith Secondary School,Northfield,Port Adelaide Enfield,"Hampstead Road, Northfield, South Australia, Australia"
Springbrook High School,White Oak,Montgomery County,"201 Valley Brook Drive, Silver Spring, MD 20904"
Thomas Edison High School of Technology,Wheaton,Montgomery County,"12501 Dalewood Drive, Silver Spring, MD 20906 U.S."
Wheaton High School,Wheaton,Montgomery County,"12401 Dalewood Drive, Silver Spring, MD 20906-4114"
Winston Churchill High School,Potomac,Montgomery County,"11300 Gainsborough Road, Potomac, MD 20854-3799 U.S."
Seneca Valley High School,Germantown,Montgomery County,"19401 Crystal Rock Dr, Germantown, MD 20874"
Quince Orchard High School,Quince Orchard,Gaithersburg,"15800 Quince Orchard Road, Gaithersburg, Maryland 20878 U.S."
Paint Branch High School,Fairland,Montgomery County,"14121 Old Columbia Pike, Burtonsville, MD 20866-1799"
Plainview-Old Bethpage John F. Kennedy High School,Plainview,Oyster Bay,"50 Kennedy Dr, Plainview, NY 11803"
Walt Whitman High School,Bethesda,Montgomery County,"7100 Whittier Blvd, Bethesda, MD 20817-6199"
Kyneton Secondary College,Kyneton,Victoria,1–9 Epping Street Kyneton VIC 3444
Northwest High School,Germantown,Montgomery County,"13501 Richter Farm Road, Germantown, MD 20874"
Sherwood High School,Sandy Spring,Montgomery County,"300 Olney-Sandy Spring Rd, Sandy Spring, MD 20860"
John F. Kennedy High School,Glenmont,Montgomery County,"1901 Randolph Rd, Silver Spring, MD 20902"
Montgomery Blair High School,Silver Spring,Montgomery County,"51 University Boulevard East, Silver Spring, MD 20901"
Galt Collegiate Institute and Vocational School,Galt,Cambridge,210 Water Street North
