col0,col1,col2,col3
Minnesota History Center,1993-01-01,345 W. Kellogg Boulevard,Saint Paul
APEX Museum,1978-01-01,"135 Auburn Ave. NE Atlanta, Georgia 30303",Georgia
Philadelphia Doll Museum,1988-01-01,"2253 N Broad St, Philadelphia, PA 19132",Philadelphia
Japanese American Museum of San Jose,1987-11-01,"535 North Fifth Street, San Jose, CA 95112",California
San Francisco Cable Car Museum,1853-01-01,"1201 Mason Street, San Francisco, CA 94108",San Francisco
Fort Dalles Museum,1905-01-01,"500 West 15th Street, The Dalles, OR 97058, USA",The Dalles
Ohio History Center,1885-01-01,"800 E. 17th Ave, Columbus, OH 43211",Columbus
Klondike Gold Rush National Historical Park - Seattle Unit,1979-06-02,"117 S Main St, Seattle, WA 98104",Seattle
Lawrence Museum,2004-01-01,2 Merton Street,Lawrence
Anne Baillie Building,1904-01-01,George Street,Kingston
Triton Museum of Art,1965-01-01,"1505 Warburton Avenue, Santa Clara, CA 95050",Santa Clara County
