col0,col1,col2,col3,col4
Ponta III Cabinet,Traian Băsescu,Victor Ponta,Romania,Second Ponta cabinet
Solberg's Cabinet,Harald V of Norway,Erna Solberg,Norway,Stoltenberg's Second Cabinet
Ponta I Cabinet,Traian Băsescu,Victor Ponta,Romania,Ungureanu Cabinet
Oresharski Government,Rosen Plevneliev,Plamen Oresharski,Bulgaria,Raykov Cabinet
Ciorbea I Cabinet,Emil Constantinescu,Victor Ciorbea,Romania,Văcăroiu I Cabinet
Government of the 2nd Dáil,George V,Michael Collins,Ireland,Government of the 1st Dáil
Vasile I Cabinet,Emil Constantinescu,Radu Vasile,Romania,Ciorbea I Cabinet
Second Ponta cabinet,Traian Băsescu,Victor Ponta,Romania,Ponta I Cabinet
Isărescu I Cabinet,Emil Constantinescu,Mugur Isărescu,Romania,Vasile I Cabinet
Roman I Cabinet,Ion Iliescu,Petre Roman,Romania,Dăscălescu II Cabinet
Roman II Cabinet,Ion Iliescu,Petre Roman,Romania,Roman I Cabinet
Stolojan I Cabinet,Ion Iliescu,Theodor Stolojan,Romania,Roman II Cabinet
