col0,col1,col2,col3
Carlow GAA,Ireland,hurling,Leinster GAA
Kilkenny GAA,Ireland,hurling,Leinster GAA
Westmeath GAA,Ireland,hurling,Leinster GAA
Longford GAA,Ireland,hurling,Leinster GAA
Meath GAA,Ireland,Gaelic football,Leinster GAA
Wexford GAA,Ireland,Gaelic football,Leinster GAA
Offaly GAA,Ireland,Gaelic football,Leinster GAA
Kildare GAA,Ireland,Gaelic football,Leinster GAA
Laois GAA,Ireland,Gaelic football,Leinster GAA
Wicklow GAA,Ireland,Gaelic football,Leinster GAA
Louth GAA,Ireland,Gaelic football,Leinster GAA
Carlow GAA,Ireland,Gaelic football,Leinster GAA
Kilkenny GAA,Ireland,Gaelic football,Leinster GAA
