col0,col1,col2,col3
Bangladeshi Bell 212 fleet,Bell 212,Bell 212 fleet,Bangladesh Air Force
Azerbaijani Mi-8/17 fleet,Mi-8/17,Mi-8/17 fleet,Azerbaijani Air Force
Azerbaijani Mi-24 fleet,Mi-24,Mi-24 fleet,Azerbaijani Air Force
Bahrain Bell 212 fleet,Bell 212,Bell 212 fleet,Royal Bahraini Air Force
Bahrain F-16 fleet,F-16C/D Fighting Falcon,F-16C/D Fighting Falcon fleet,Royal Bahraini Air Force
Austrian Bell 212 fleet,Bell 212,Bell 212 fleet,Austrian Air Force
Belarusian Mi-6 fleet,Mi-6,Mi-6 fleet,Belarusian Air Force and Air Defense Force
Belarusian Mi-24 fleet,Mi-24,Mi-24 fleet,Belarusian Air Force and Air Defense Force
Belgian A330 fleet,A330,Airbus A330 fleet,Air Component
Belgian F-16B fleet,F-16B Fighting Falcon,Belgian F-16 fleet,Air Component
Belgian F-16A fleet,F-16A Fighting Falcon,Belgian F-16 fleet,Air Component
United States F-16 Full Scale Development fleet,F-16 Full-Scale Development,United States Air Force F-16A/B fleet,United States Air Force
United States Air Force F-16B fleet,F-16B Fighting Falcon,United States Air Force F-16A/B fleet,United States Air Force
United States Air Force F-16A fleet,F-16A Fighting Falcon,United States Air Force F-16A/B fleet,United States Air Force
United States Air Force F-16A/B fleet,F-16A/B Fighting Falcon,United States Air Force F-16 fleet,United States Air Force
United States Air Force YF-16 fleet,YF-16,United States Air Force F-16 fleet,United States Air Force
United States Air Force F-16XL fleet,F-16XL,United States Air Force F-16 fleet,United States Air Force
Argentine Hercules fleet,L-100 Hercules,Argentine Air Force airplane fleet,Argentine Air Force
Argentine Huey fleet,Bell 212,Argentine military helicopter fleet,Argentine Air Force
Argentine Bell 212 fleet,Bell 212,Argentine Huey fleet,Argentine Air Force
