col0,col1,col2
CANSA,Fiat,Giuseppe Gabardini
Vought,Triumph Group,Chance M. Vought
Panavia Aircraft GmbH,Airbus SE,British Aircraft Corporation
de Havilland,Hawker Siddeley,Geoffrey de Havilland
ATR,Airbus SE,Aérospatiale
Airbus Helicopters,Airbus SE,Aérospatiale
Kamov,Russian Helicopters,Nikolay Kamov
Yakovlev,Irkut Corporation,Alexander Sergeyevich Yakovlev
AEG,Electrolux,Emil Rathenau
Boeing,BlackRock,William Boeing
Sikorsky Aircraft Corporation,Lockheed Martin,Igor Sikorsky
Virgin Galactic,Virgin Group,Richard Branson
Hughes Aircraft Company,Raytheon,Howard Hughes
Cessna,Textron,Clyde Cessna
Luftschiffbau Zeppelin,Zeppelin,Ferdinand von Zeppelin
Embraer,Federal Government of Brazil,Federal Government of Brazil
Armstrong Whitworth,"William Armstrong, 1st Baron Armstrong","William Armstrong, 1st Baron Armstrong"
SpaceX,Elon Musk,Elon Musk
Vympel,Tactical Missiles Corporation,Ivan Toropov
Piper Aircraft,Brunei,William T. Piper
