col0,col1,col2,col3
Duco Events,David Higgins,Auckland,New Zealand
City Smart Parking,Applifting,Karviná,Czech Republic
Smartsupp,Reflex Capital,Brno,Czech Republic
Hlídačky.cz,Nikola Rafaj,Prague,Czech Republic
Zentity,Zentity Group,Prague,Czech Republic
TTP invest,ŽOSKA,Prague,Czech Republic
Budějovická investiční fond s proměnným základním kapitálem,Schneider Group,Prague,Czech Republic
Vets First Solutions,Craig Jones,Visalia,United States of America
Fortum Sverige,Fortum,Stockholm,Sweden
Energikundservice Sverige,Fortum,Stockholm,Sweden
Atflick,Vionlabs,Sweden,Sweden
Fundlift,Roklen Holding,Prague,Czech Republic
eWay System,MEMOS Software,Vrané nad Vltavou,Czech Republic
N.V. Philips Gloeilampemfabrieken,N.V. Gemeenschappelijk Benzit van Aandeelen Philips Gloeilampenfabriken,Eindhoven,Netherlands
National Geographic Partners,The Walt Disney Company,New York City,United States of America
Brunswick-Balke-Collender & Co.,J. M. Brunswick,Dubuque,United States of America
H. W. Collender Company,Hugh W. Collender,New York City,United States of America
Accolade Holding,Milan Kratina,Prague,Czech Republic
