col0,col1,col2,col3
Deeping St. James Priory,United Kingdom,Deeping St James,1139-01-01
Cookhill Priory,United Kingdom,Wychavon,1201-01-01
Ewenny Priory,United Kingdom,Ewenny,1101-01-01
Holywood Priory,United Kingdom,Holywood,0601-01-01
Bromholm Priory,United Kingdom,North Norfolk,1101-01-01
Bushmead Priory,United Kingdom,Staploe,1101-01-01
Chacombe Priory,United Kingdom,South Northamptonshire,1101-01-01
Burscough Priory,United Kingdom,West Lancashire,1101-01-01
Dunstable Priory,United Kingdom,Central Bedfordshire,1101-01-01
Kirklees Priory,United Kingdom,Calderdale,1101-01-01
Cranborne Priory,United Kingdom,Cranborne,0901-01-01
Canonsleigh Abbey,United Kingdom,Mid Devon,1200-01-01
