col0,col1,col2
Lac-Walker,Sept-Rivières Regional County Municipality,Rivière-Mouchalagane
Lac-Juillet,Caniapiscau Regional County Municipality,Rivière-Koksoak
"Caniapiscau, Quebec",Caniapiscau Regional County Municipality,Rivière-Koksoak
Lac-Casault,La Matapédia Regional County Municipality,Rivière-Bonjour
Lac-Duparquet,Abitibi-Ouest,Rapide-Danseur
Lac-Ernest,Antoine-Labelle Regional County Municipality,Nominingue
Lac-Blanc,Portneuf Regional County Municipality,Lac-Édouard
Lac-Santé,Matawinie Regional County Municipality,Lac-de-la-Maison-de-Pierre
Lac-Alfred,La Matapédia Regional County Municipality,La Rédemption
Baie-des-Chaloupes,Antoine-Labelle Regional County Municipality,L'Ascension
Lac-Chicobi,Abitibi Regional County Municipality,Berry
