col0,col1,col2,col3
East Asian Football Federation,Asian Football Confederation,international sport governing body,English
Central American Football Union,CONCACAF,international sport governing body,French
Union of North African Football Federations,Confederation of African Football,international sport governing body,French
Caribbean Football Union,CONCACAF,international sport governing body,French
ASEAN Football Federation,Asian Football Confederation,international sport governing body,English
Oceania Football Confederation,FIFA,international sport governing body,French
CECAFA,Confederation of African Football,international sport governing body,French
Confederation of African Football,FIFA,international sport governing body,French
CONCACAF,FIFA,international sport governing body,French
Asian Football Confederation,FIFA,international sport governing body,English
CONMEBOL,FIFA,international sport governing body,Spanish
Union of European Football Associations,FIFA,international sport governing body,French
Oceania Football Confederation,FIFA,sports governing body,French
CONMEBOL,FIFA,sports governing body,Spanish
Confederation of African Football,FIFA,football federation,French
