col0,col1,col2,col3
Lehoan Brothers,New York City,Henry Lehman,26278.6
Bta Limited,Lausanne,Tomáš Baťa,29820.0
Boomberg L.P.,Bloomberg Tower,Michael Bloomberg,18943.0
E.N SE,Essen,Aion,42485.505
OBI,Wermelskirchen,hobby,41958.0
BNSF Ralway,Fort Worth,Santa Fe,42699.0
Tesla,Palo Alto,Nikola Tesla,37655.62899999999
Macqucrie Group,Sydney,Lachlan Macquarie,14472.604
Komomolsk-on-Amur Aircraft Production Association,Komsomolsk-on-Amur,Yuri Gagarin,13621.499999999998
Yuzhmah,Dnipro,Aleksandr M. Makarov,11976.0
EBX roup,Flamengo District,Eike Batista,12961.0
Eibia G.m1b.H. for chemical products,Bomlitz,Yew,12437.5
Adobe,San Jose,Adobe Creek,11894.388
HubertBurda Media Holding,Hubert Burda Media Tower,Hubert Burda,11965.672
Wilh. Wrhchn KG,Neuss,Wilhelm Werhahn,8666.45
Bain & Compan{,Boston,Bill Bain,8964.0
HUK-Cburg,Coburg,Coburg,10091.186
NKD,Bindlach,discount store,7515.0
