col0,col1,col2,col3
Splitsville Luxury Lanes,1530 S. Disneyland Dr,bowling alley,2018-03-01
The Panel,535 West Napa Street,wine shop,2018-01-01
Picabar,51 James St Northbridge WA 6003,bar,2012-01-01
Atomic Liquors,917 Fremont Street,bar,1952-01-01
Splitsville Luxury Lanes,1530 S. Disneyland Dr,bar,2018-03-01
Tangaroa Terrace Tropical Bar & Grill,1150 Magic Way,bar,2011-05-01
Beer Park,3655 S Las Vegas Blvd,bar,2016-01-01
Poor Red's Bar-B-Q,6221 Pleasant Valley Rd,bar,2016-01-01
The Panel,535 West Napa Street,bar,2018-01-01
Sam's Anchor Cafe,27 Main St,bar,1920-01-01
