col0,col1,col2
Melvin J. Berman Hebrew Academy,"13300 Arctic Ave, Rockville, MD 20853-3012",1943-09-22
Immaculate Heart High School,"5515 Franklin Avenue, Los Angeles, California 90028",1906-01-01
Washington Christian Academy,"16227 Batchellors Forest Road, Olney, MD 20832",1960-01-01
The John Cooper School,"One John Cooper Drive, The Woodlands, TX 77381",1988-01-01
The Delphian School,"20950 SW Rock Creek RoadSheridan, Oregon, Yamhill County, 97378, United States",1976-01-01
St Mary's Cathedral College,2 St Mary's Road,1824-01-01
"St Columban's College, Caboolture",100 McKean Street,1928-01-01
Winchester School,"3223 Bel Pre Road, Silver Spring, MD 20906",1980-01-01
Ying Hua International School,"25 Laurel Ave, Kingston, NJ 08528",2007-01-01
Baranagore Ramakrishna Mission Ashrama High School,"37, Gopal Lal Tagore Road, Baranagar, Kolkata - 700036",1912-04-20
Santa Isabel College Manila,210 Taft Avenue,1632-01-01
St. Andrew's School,"601 Penn Waller Road, Savannah, GA 31410",1978-01-01
La Lumiere School,6801 North Wilhelm Road,1963-01-01
Kambala,"794 New South Head Road, Rose Bay NSW 2029",1887-01-01
Holy Names High School,4660 Harbord Drive,1868-01-01
Helsingin Suomalainen Yhteiskoulu,"Isonnevantie 8, 00320 Helsinki",1886-01-01
EF Academy New York,"582 Columbus Ave, Thornwood, NY 10594, United States",2007-01-01
Central Catholic High School,1201 Airport Road,1886-01-01
American Indian College,"10020 N 15th Ave, Phoenix, AZ, 85021",1957-01-01
Missouri Military Academy,"204 North Grand Street, Mexico, Missouri 65265-3020 U.S.",1889-11-22
