col0,col1,col2
The Coca-Cola Company,31850000000,James Quincey
Rusal,10280000000,Oleg Deripaska
American Express,32119000000,Stephen Squeri
ExxonMobil,268882000000,Darren Woods
Boeing,101127000000,Dennis Muilenburg
Panasonic Corporation,7343707000000,Kazuhiro Tsuga
Nokia,23614000000,Rajeev Suri
Motorola,22044000000,Greg Brown
Yandex,127657000000,Arkady Volozh
BlackRock,19033000000,Laurence D. Fink
Monsanto,15000000000,Hugh Grant
Deutsche Telekom,79095000000,Timotheus Höttges
Gazprom,6546143000000,Alexey Miller
Apple Inc.,260174000000,Tim Cook
Oracle Corporation,38200000000,Larry Ellison
Qualcomm Inc.,23554000000,Steven M. Mollenkopf
Alphabet Inc.,110855000000,Sundar Pichai vc
Thomson Reuters,11166000000,James C. Smith
