col0,col1,col2
AeroLogic,2007-01-01,società a responsabilità limitata
Aero Flight,2004-01-01,GmbH
Aero Lloyd,1979-01-01,GmbH
Condor Flugdienst,1955-01-01,GmbH
Corsair International,1981-01-01,S.A.
Aeroperú,1973-01-01,S.A.
Air Europa,1986-01-01,S.A.
Virgin Galactic,2004-01-01,limited liability company
AirAsia,1993-01-01,joint-stock company
Aerosvit Airlines,1992-01-01,joint-stock company
Aeroméxico,1934-01-01,joint-stock company
Aero Trasporti Italiani,1963-01-01,joint-stock company
Aegean Airlines,1987-01-01,joint-stock company
Deruluft,1921-11-24,joint-stock company
airblue,2003-01-01,joint-stock company
WestJet,1995-01-01,società a responsabilità limitata
Bulgarian Air Charter,2000-01-01,società a responsabilità limitata
LUKoil-Avia,1994-01-01,società a responsabilità limitata
Central Connect Airlines,2005-01-01,společnost s ručením omezeným
JetLite,1991-01-01,subsidiary
