col0,col1,col2
Roman Catholic Territorial Prelature of Humahuaca,37000,120000
Roman Catholic Territorial Prelature of Corocoro,28823,235500
Territorial Prelature of Infanta,7189,468000
Roman Catholic Territorial Prelature of Cafayate,46847,74153
Territorial Prelature of Batanes,784,17246
Territorial Prelature of Isabela,1359,332828
Territorial Prelature of Marawi,4587,884099
Roman Catholic Territorial Prelature of Itacoatiara,58422,172400
Roman Catholic Territorial Prelature of Illapel,10350,85400
Roman Catholic Territorial Prelature of Lábrea,230636,88700
