col0,col1,col2
Melchite Catholic Eparchy of Baalbek,1701-01-01,Lebanon
Syro-Malankara Catholic Eparchy of Parassala,2017-08-05,India
Syro-Malankara Catholic Apostolic Exarchate of St. Ephrem of Khadki,2015-01-01,India
Syro-Malankara Catholic Eparchy of St. John Chrysostom of Gurgaon,2015-01-01,India
Armenian Catholic Eparchy of San Gregorio de Narek in Buenos Aires,1989-01-01,Argentina
Syro-Malabar Catholic Eparchy of Melbourne,2014-01-01,Australia
Ukrainian Catholic Eparchy of Saints Peter and Paul,1958-01-01,Australia
Zugdidi and Tsaishi Eparchy,1995-01-01,Georgia
Eparchy of Saint Basil the Great of Bucharest,2014-01-01,Romania
Ukrainian Catholic Eparchy of Kamyanets-Podilskyi,2015-01-01,Ukraine
Ukrainian Catholic Eparchy of Stryi,2000-01-01,Ukraine
Ukrainian Catholic Eparchy of Sambir – Drohobych,1993-01-01,Ukraine
Eparchy of San Charbel of Buenos Aires (Maronite),1990-01-01,Brazil
Syro-Malabar Catholic Eparchy of Great Britain,2016-07-28,United Kingdom
Ukrainian Catholic Eparchy of Saint Wladimir-Le-Grand de Paris,1960-01-01,France
Armenian Catholic Eparchy of the Holy Cross in Paris,1960-01-01,France
Ethiopian Catholic Eparchy of Bahir Dar–Dessie,2015-01-01,Ethiopia
Seert,1972-01-01,Turkey
Warsaw-Bielsko diocese,1834-01-01,Poland
Orthodox Diocese of Oulu,1979-11-30,Finland
