col0,col1,col2
Higashiguchi Hongu Fuji Sengen Shrine,"Fujisan, sacred place and source of artistic inspiration",Ishi-no-ma-zukuri
Murayama Sengen Shrine,"Fujisan, sacred place and source of artistic inspiration",Irimoya
Sumiyoshi taisha,Twenty-Two Shrines,Sumiyoshi-zukuri
Kasuga-taisha,Twenty-Two Shrines,Kasuga-zukuri
Yoshida Shrine,Twenty-Two Shrines,Kasuga-zukuri
Iwashimizu Hachiman-gū,Twenty-Two Shrines,Hachiman-zukuri
Kumano Hongū Taisha,Sacred Sites and Pilgrimage Routes in the Kii Mountain Range,Irimoya
Fujishiro-jinja,Gotai-ōji,Nagare-zukuri
Fushimi Inari-taisha,Twenty-Two Shrines,Nagare-zukuri
Tamaki Shrine,Sacred Sites and Pilgrimage Routes in the Kii Mountain Range,Irimoya
Yasaka Shrine,Twenty-Two Shrines,Gion construction
Fujisan Hongū Sengen Taisha,"Fujisan, sacred place and source of artistic inspiration",Asama style
Nikkō Tōshō-gū,Shrines and Temples of Nikkō,Ishi-no-ma-zukuri
Ise Grand Shrine,Twenty-Two Shrines,Shinmei-zukuri
