col0,col1,col2,col3
Multi-Man Publishing,United States of America,Millersville,1994-01-01
Z-Man Games,United States of America,Mahopac,1999-01-01
White Wolf Publishing,United States of America,Stone Mountain,1991-01-01
Pacesetter Ltd,United States of America,Delavan,1984-01-23
Fantasy Flight Games,United States of America,Roseville,1995-01-01
Mattel,United States of America,El Segundo,1945-01-01
Days of Wonder,United States of America,Los Altos,2002-10-01
Wizards of the Coast,United States of America,Renton,1990-01-01
Pegasus Spiele,Germany,Friedberg,1993-01-01
Alderac Entertainment Group,United States of America,Ontario,1993-01-01
GMT Games,United States of America,Hanford,1990-01-01
Cartamundi,Belgium,Turnhout,1970-01-01
Paizo Publishing,United States of America,Redmond,2002-01-01
Mongoose Publishing,United Kingdom,Swindon,2001-01-01
Grow Jogos e Brinquedos,Brazil,São Bernardo do Campo,1972-01-01
Goodman Games,United States of America,Santa Clara,2001-01-01
Group SNE,Japan,Hyōgo Prefecture,1987-01-01
Arc Dream Publishing,United States of America,Chelsea,2002-01-01
Adlung-Spiele,Germany,Remseck am Neckar,1990-01-01
Parker Brothers,United States of America,Salem,1883-01-01
