col0,col1,col2,col3
University of Aberdeen,1495-01-01,Aberdeen,Aberdeen City
Chulalongkorn University,1917-01-01,Bangkok,Pathum Wan
"Goldsmiths, University of London",1891-01-01,London,London Borough of Lewisham
"Birkbeck, University of London",1823-01-01,London,London Borough of Camden
King's College London,1829-01-01,London,London Borough of Lambeth
University of Geneva,1559-01-01,Geneva,Canton of Geneva
Simon Fraser University,1965-01-01,Burnaby,British Columbia
University of Ottawa,1848-01-01,Sandy Hill,Ottawa
McMaster University,1887-01-01,Hamilton,Ontario
National Autonomous University of Mexico,1551-01-01,Coyoacán,Mexico City
Texas A&M University,1876-01-01,College Station,Texas
University of Sheffield,1905-01-01,Sheffield,Sheffield
Michigan State University,1855-02-12,East Lansing,East Lansing
College of William & Mary,1693-01-01,Williamsburg,Williamsburg
Indiana University Bloomington,1820-01-01,Bloomington,Bloomington
University of Michigan,1817-08-26,Ann Arbor,Ann Arbor
"University of California, Berkeley",1868-03-23,Berkeley,Berkeley
Bar-Ilan University,1955-01-01,Ramat Gan,Ramat Gan
University of North Texas,1890-01-01,Denton,Denton
University of Virginia,1819-01-01,Charlottesville,Charlottesville
