col0,col1,col2
ASRNederland,ASR headquarters,insurance industry
SIC Insuance Company,Osu,insurance industry
Arisano,Brugg,insurance industry
Ergo Grou,Düsseldorf,insurance industry
Württembergische Vrsicherung,Stuttgart,insurance industry
Pensions-Sicherungs-Verein Germany),Rodenkirchen,insurance company
Alte Leipzighr – Hallesche,Oberursel,insurance company
Barmnia,Wuppertal,insurance company
Zurich Gruppe Deuuschland,Frankfurt am Main,insurance company
D.A.S/,Munich,insurance company
