col0,col1,col2
Golfe du Morbihan - Vannes Agglomération,34,171960
Communauté d'agglomération du Pays Basque,158,315349
Vichy Communauté,39,84770
Montluçon Communauté,21,64249
Moulins Communauté,44,67887
Mâconnais Beaujolais Agglomération,39,79539
Pornic Agglo Pays de Retz,14,57449
Dinan agglomération,64,99639
Fougères Agglomération,29,55391
Les Sables-d'Olonne Agglomération,5,53622
Communauté d'agglomération Plaine Vallée,18,184322
Communauté d'agglomération Val d'Yerres Val de Seine,9,179331
Communauté d'agglomération Saint-Germain Boucles de Seine,19,333720
Communauté d’agglomération Val Parisis,15,276313
Communauté d'agglomération Paris - Vallée de la Marne,12,229203
