col0,col1,col2,col3
Kyoto Sanga FC,Ryoichi Kawakatsu,Kyocera,1922-01-01
CE L'Hospitalet,Jordi Vinyals,Nissan,1957-01-01
Bursaspor,Mesut Bakkal,Turkish Airlines,1963-01-01
FC Viktoria Plzeň,Pavel Vrba,Doosan Group,1911-01-01
Club Atlético Peñarol,Luis Diego López,ANTEL,1891-09-28
Associazione Calcio Milan,Stefano Pioli,Emirates,1899-12-16
Ajax Cape Town F.C.,Stanley Menzo,Huawei,1999-01-01
Sporting CP,Silas,NOS,1906-07-01
Olympique Lyonnais,Rudi Garcia,Hyundai Motor Group,1950-01-01
Athletic Bilbao B,Gaizka Garitano Aguirre,Kutxabank,1964-01-01
Tigres UANL,Tuca,Cemex,1960-03-07
Borussia Dortmund II,David Wagner,Evonik Industries,1909-01-01
FC Schalke 04,David Wagner,Gazprom,1904-05-04
Vitória F.C.,Julio Velázquez,Kia Motors,1910-01-01
Valencia CF,Albert Celades,bwin,1919-03-18
Rangers F.C.,Steven Gerrard,32Red,2012-01-01
Deportivo Saprissa,Walter Centeno,Grupo Bimbo,1935-07-16
Pohang Steelers,Hwang Sun-hong,POSCO,1973-01-01
F.C. Copenhagen,Ståle Solbakken,Carlsberg Group,1992-01-01
Ypiranga Futebol Clube,Casemiro Mior,Banrisul,1924-01-01
