col0,col1,col2
Mitsubishi Heavy Industries,Minato-ku,Mitsubishi
Hughes Aircraft Company,Los Angeles,Raytheon
AERO Vodochody Aerospace,Odolena Voda,Penta Investments Limited
North American Aviation,Los Angeles,General Motors
CANSA,Cameri,Fiat
Sikorsky Aircraft Corporation,Stratford,Lockheed Martin
Airbus,Blagnac,Airbus SE
Airbus Helicopters,Marseille,Airbus SE
ATR,Toulouse,Airbus SE
Panavia Aircraft GmbH,Munich,Airbus SE
McDonnell Douglas,St. Louis,Boeing
Boeing Helicopters,United States of America,Boeing
PZL Mielec,Mielec,Sikorsky Aircraft Corporation
Kazan Helicopters,Kazan,Russian Helicopters
Hongdu,Nanchang,Aviation Industry Corporation of China
Continental Motors,Mobile,Aviation Industry Corporation of China
Bell Flight,Fort Worth,Textron
Gloster Aircraft Company,Hucclecote,Hawker Aircraft
Safran Helicopter Engines,Bordes,Safran
Aviadvigatel,Perm,Rostec
