col0,col1,col2
Sharya Urban Okrug,Sharya,2004-12-30
Balashikha Urban Okrug,Balashikha,2006-01-01
Gusevsky District,Gusev,1946-01-01
Kaluga Urban Okrug,Kaluga,2004-12-28
Municipal Formation of the City of Slavgorod,Slavgorod,2008-12-03
Resort Town of Yessentuki,Yessentuki,1934-04-10
Kamyshin Urban Okrug,Kamyshin,2004-12-31
Kovrov Urban Okrug,Kovrov,2004-09-09
Voronezh Urban Okrug,Voronezh,2005-11-18
Bryansk Urban Okrug,Bryansk,2005-01-01
Gubkinsky Urban Okrug,Ryabinovka,2007-01-01
Mikhaylovka Urban Okrug,Mikhaylovka,2005-01-01
Lesozavodsk Urban Okrug,Lesozavodsk,1938-01-01
Klintsy Urban Okrug,Klintsy,2005-01-01
Gvardeysky District,Gvardeysk,1946-01-01
Ozyorsky District,Zadorozhye,1947-01-01
Krasnoznamensky District,Krasnoznamensk,1946-04-07
Guryevsky District,"Mendeleyevo, Kaliningrad Oblast",1946-01-01
