col0,col1,col2
Aomori Yamada Junior High School & High School,Aomori,private school
Mitsuke City Minami Junior High School,Mitsuke,state school
Nagaoka Minami Junior High School,Nagaoka,state school
Adachi Ward fourth junior high school,Adachi-ku,state school
Chofu-Daisan Junior High School,Chōfu,state school
Katanishi Junior High School,Oga,state school
Takamatsu Junior High School,Minato-ku,state school
Minato Roppongi Junior High School,Minato-ku,state school
Makuhari Junior and Senior High School,Mihama Ward,private school
Kamogawa Junior High School,Kamogawa,state school
Kaishin First Junior High School,Nerima-ku,state school
Dokkyo Saitama High School,Koshigaya,private school
Oshu City Mizusawa-Minami Junior High School,Ōshū,state school
Miyagi Prefectural Furukawa Reimei High School,Ōsaki,state school
Tendo Civic 4th Junior High School,Tendō,state school
Tendo Civic 2nd Junior High School,Tendō,state school
Tendo Civic 1st Junior High School,Tendō,state school
Osaka Municipal Toyosaki Junior High School,Ōsaka,state school
Yahiko Junior High School,Yahiko,state school
Settsu City Daiichi Junior High School,Settsu,state school
