col0,col1,col2,col3
La Redoute-Motobécane 1983,Jean-Luc Vandenbroucke,1983-12-31,La Redoute-Cycles MBK
La Redoute 1984,Jean-Luc Vandenbroucke,1984-12-31,La Redoute-Cycles MBK
La Redoute-Cycles MBK 1985,Jean-Luc Vandenbroucke,1985-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1982,Alain Bondue,1982-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1983,Alain Bondue,1983-12-31,La Redoute-Cycles MBK
La Redoute 1984,Alain Bondue,1984-12-31,La Redoute-Cycles MBK
La Redoute-Cycles MBK 1985,Alain Bondue,1985-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1983,Laurent Biondi,1983-12-31,La Redoute-Cycles MBK
La Redoute 1984,Laurent Biondi,1984-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1982,Robert Alban,1982-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1983,Robert Alban,1983-12-31,La Redoute-Cycles MBK
La Redoute 1984,Robert Alban,1984-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1982,Didier Vanoverschelde,1982-12-31,La Redoute-Cycles MBK
La Redoute-Motobécane 1983,Didier Vanoverschelde,1983-12-31,La Redoute-Cycles MBK
