col0,col1,col2
15th Trencsén Honved Infantry Regiment,1886-01-01,1918-01-01
14 Nyitra LIR,1886-01-01,1918-01-01
13th Pozsony Honved Infantry Regiment,1886-01-01,1918-01-01
10th Infantry Regiment,1918-01-01,1939-01-01
Östergötland Infantry Regiment,1551-01-01,1791-01-01
Västmanland Regiment,1628-01-01,1927-12-31
Västergötland Regiment,1628-01-01,1928-03-31
Västerbotten Regiment,1624-01-01,2000-06-30
Värmland Regiment,1812-01-01,2000-06-30
Småland Regiment,1928-01-01,2000-06-30
Skaraborg Regiment (infantry),1624-03-10,1942-09-30
Närke-Värmland Regiment,1629-01-01,1812-01-01
Kronoberg Regiment,1623-04-16,1997-12-31
