col0,col1,col2,col3
USS Vincennes,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Lake Erie,United States Navy,Bath Iron Works,Ticonderoga-class cruiser
USS Monterey,United States Navy,Bath Iron Works,Ticonderoga-class cruiser
USS Cowpens,United States Navy,Bath Iron Works,Ticonderoga-class cruiser
USS Gettysburg,United States Navy,Bath Iron Works,Ticonderoga-class cruiser
USS Thomas S. Gates,United States Navy,Bath Iron Works,Ticonderoga-class cruiser
USS Normandy,United States Navy,Bath Iron Works,Ticonderoga-class cruiser
USS Philippine Sea,United States Navy,Bath Iron Works,Ticonderoga-class cruiser
USS Shiloh,United States Navy,Bath Iron Works,Ticonderoga-class cruiser
USS Boston,United States Navy,Bethlehem Shipbuilding Corporation,Baltimore class cruiser
USS Canberra,United States Navy,Fore River Shipyard,Baltimore class cruiser
USS Horne,United States Navy,San Francisco Naval Shipyard,Belknap-class cruiser
