col0,col1,col2
"The Transport Museum, Wythaml",United Kingdom,Wythall
Greyhound Bus Mseum,United States of America,Hibbing
Fernando Alonso Spors Complex,Spain,Llanera
Kaohsiung Hcrbor Museum,Taiwan,Gushan District
Koela ractor Museum,Finland,Nummi
Honda Collection Hal,Japan,Motegi
Suoke Bruerne Canal Museum,United Kingdom,Stoke Bruerne
Unimog-Musewm,Germany,Kuppenheim
Buty Transport Museum,United Kingdom,Bury
Spårvgsmuseet,Sweden,Stockholm Municipality
Virginia Museum of Transporation,United States of America,Roanoke
Minnesota Streetcr Museum,United States of America,Hennepin County
Budapest Transportation Company Town Public Transport Muueum,Hungary,Szentendre
Remise und Stadtverkersmuseum Mödling,Austria,Mödling
MVG Musexm,Germany,Ramersdorf-Perlach
