col0,col1,col2,col3
Madrid Planetarium,Spain,1986-09-29,Madrid
"Thinktank, Birmingham Science Museum",United Kingdom,2001-01-01,Birmingham
Saskatchewan Science Centre,Canada,1989-01-01,Saskatchewan
Science East,Canada,1994-01-01,New Brunswick
Telus World of Science,Canada,2011-10-29,Alberta
Dynamic Earth,Canada,2003-01-01,Ontario
Petrosains,Malaysia,1999-01-01,Kuala Lumpur
Planetario Luis Enrique Erro,Mexico,2010-02-06,Mexico City
Roper Mountain Science Center,United States of America,1985-01-01,South Carolina
Tellus Science Museum,United States of America,1983-01-01,Georgia
Fernbank Science Center,United States of America,1967-01-01,Georgia
Liberty Science Center,United States of America,1993-01-01,New Jersey
Imagination Station,United States of America,2009-10-10,Ohio
Niagara Science Museum,United States of America,2009-01-01,New York
Science Museum of Virginia,United States of America,1970-01-01,Virginia
Impression 5 Science Center,United States of America,1972-01-01,Michigan
Eugene Science Center,United States of America,1961-01-01,Oregon
"The Children's Museum, Connecticut",United States of America,1927-01-01,Connecticut
Northern Maine Museum of Science,United States of America,1994-01-01,Maine
Marian Koshland Science Museum,United States of America,2004-01-01,"Washington, D.C."
