col0,col1,col2
Nakladatelství Tomáše Janečka,2004-04-21,2018-05-08
Regroupement des chercheurs-chercheures en histoire des travailleurs et travailleuses du Québec,1972-01-01,2017-05-01
Association of Nurses of the Province of Quebec,1920-01-01,1974-01-01
Swann Sonnenschein & Co.,1878-01-01,1911-01-01
"Société belge de librairie, Hauman et Ce",1836-07-10,1846-01-01
Berquet et Pétion,1836-01-01,1843-01-01
A. Fullarton & Co,t430690578,1872-01-01
A H Baily & Co,1838-01-01,t749718642
SWA-Verlag,1946-01-01,1950-01-01
Verlag Kultur und Fortschritt,1947-01-01,1964-01-01
Westley & Davis,1826-01-01,1835-01-01
London Joint Stock Newspaper Company,1850-01-01,1850-01-01
Hulton Press,1937-01-01,1959-01-01
"Buïgas, Estivill y Viña, S. L.",1943-12-30,1983-01-01
