col0,col1,col2
National Library of Portugal,Portugal,International Standard Serial Number
German National Library,Germany,World Wide Web Consortium
Library of Congress,United States of America,World Wide Web Consortium
National and University Library of Slovenia,Slovenia,Confederation of Open Access Repositories
Århus State and University Library,Denmark,Open Preservation Foundation
National Library of Ireland,Ireland,Digital Preservation Coalition
National Library of Scotland,United Kingdom,Consortium of European Research Libraries
Biblioteca Nacional de Chile,Chile,International Internet Preservation Consortium
ZB MED - Information Centre for Life Sciences,Germany,Leibniz Association
National Library of Nigeria,Nigeria,World Digital Library
National Library of the Philippines,Philippines,World Digital Library
Qatar National Library,Qatar,World Digital Library
Sultan Qaboos University Library,Oman,World Digital Library
National Library of the Kyrgyz Republic,Kyrgyzstan,World Digital Library
National Library of Colombia,Colombia,World Digital Library
