col0,col1,col2
Zimbabwe Defence Forces,Zimbabwe,Southern African Development Community intervention in Lesotho
Army of Wrangel,Russia,Siege of Perekop
Indonesian National Armed Forces,Indonesia,Indonesian National Revolution
Military of Abkhazia,Republic of Abkhazia,War in Abkhazia (1998)
Whites,Finland,Finnish Civil War
Don Army,Don Republic,Russian Civil War
Green armies,Ukraine,Russian Civil War
Volunteer Army,Russia,Russian Civil War
Yugoslav People's Army,Socialist Federal Republic of Yugoslavia,Croatian War of Independence
Army of Republika Srpska,Republika Srpska,Croatian War of Independence
Croatian National Guard,Croatia,Croatian War of Independence
Qatar Armed Forces,Qatar,Gulf War
Chechen National Guard,Chechen Republic of Ichkeria,First Chechen War
People's Liberation Army,People's Republic of China,Korean War
Turkish Armed Forces,Turkey,Korean War
Catholic and Royal Army,France,War in the Vendée
Manchukuo Imperial Army,Manchukuo,World War II
People's Army of Vietnam,Vietnam,World War II
Free French Air Force,France,World War II
Netherlands armed forces,Netherlands,World War II
