col0,col1,col2
Panellinios G.S.,1891-01-01,table tennis
G.S. Iraklis Thessaloniki,1908-01-01,association football
Sparta/Bragerøen,1919-01-01,association football
SBK Skiold,1910-01-01,association football
Idrettsforeningen Frøy,1928-10-01,association football
Glassverket IF,1919-01-01,association football
Dæhlenengen SBK,1916-01-01,association football
Rauman Pallo,1949-01-01,association football
Hämeenlinnan Pallokerho,1929-01-01,association football
Nurmon Jymy,1925-01-01,volleyball
SK Brage (Oslo),1923-01-01,athletics
Jordal IF,1921-01-01,athletics
Kylmäkosken Veikot,1910-01-01,athletics
Porin Kärpät,1930-01-01,bandy
Mouloudia Club Oranais,1946-05-14,handball
Vestre Bærum IF,1986-02-04,association football
IF Odd,1885-01-01,association football
Promień Mońki,1963-03-14,association football
Holmestrand Idrettsforening,1901-05-21,athletics
Club Africain,1920-10-04,athletics
