col0,col1,col2,col3
Museu da Tabanka,2000-02-01,Assomada,Cape Verde
Jose R. Gullas Halad Museum,2010-01-01,Cebu City,Philippines
Australian Jazz Museum,1996-01-01,Victoria,Australia
Grainger Museum,1935-01-01,Victoria,Australia
Museu du Ritmo,2007-02-02,Salvador,Brazil
"Musical Museum, Brentford",1963-01-01,London Borough of Hounslow,United Kingdom
Cavern Mecca,1981-01-01,Liverpool,United Kingdom
Gramophone Records Museum and Research Centre of Ghana,1994-01-01,Cape Coast,Ghana
Museu do Fado,1998-09-25,Santa Maria Maior,Portugal
Haus der Musik,2000-01-01,Vienna,Austria
Basel Historical Museum – Musikmuseum,2000-11-22,Basel,Switzerland
International museum and library of music,1959-01-01,Bologna,Italy
Via del Campo 29 Rosso,2001-01-01,Genoa,Italy
Museo Teatrale alla Scala,1913-01-01,Milan,Italy
Stockholm Music Museum,1899-01-01,Stockholm Municipality,Sweden
Jazzens museum,1999-01-01,Hallstahammar Municipality,Sweden
Sibelius Museum,1928-01-01,Turku,Finland
Military Music Museum of Finland,2003-10-02,Lahti,Finland
Music Museum Fame,2019-10-17,Helsinki,Finland
Brabant Centre for Music Traditions,2011-01-01,Kampenhout,Belgium
