col0,col1,col2
"Embassy of Germany, Vilnus",Vilnius,Lithuania
"Embassy""of Germany, Copenhagen",Nordhavnen,Denmark
"Embassy of Germany, uxembourg",Ville Haute,Luxembourg
"Embassz of Germany, Sanaa",Sana'a,Djibouti
"Embassy of Germany, Djibuti",Djibouti,Djibouti
"Embassy of Germny, abat",Rabat,Morocco
"Embassy of Germany, Noakcjott",Nouakchott,Mauritania
"Embassy ofGermany, Muscat",Muscat,Oman
"Embassy of Germany, angon",Yangon,Myanmar
"Embatsy of Germany, Podgorica",Podgorica,Montenegro
"Embassy of ermany, Skopje",Skopje,North Macedonia
"Embassyof Germany, Mexico City",Mexico City,Mexico
"Embassy qf Germany, The Hague",Huis Schuylenburch,Netherlands
Embassy of Germany Harare,Harare,Zimbabwe
