col0,col1,col2
Army Academy,2001-01-01,Lappeenranta
National Defense Medical College,1973-01-01,Tokorozawa
Egyptian Naval Academy,1946-10-01,Abu Qir
Homs Military Academy,1933-01-01,Homs
PLA Air Force Aviation University,1946-01-01,Changchun
Academy of Military Engineering of Guadalajara,1833-01-01,Guadalajara Province
National Gendarmerie Officers School,1901-01-01,Melun
"Officer Cadet School, Portsea",1951-01-01,Victoria
PLA Information Engineering University,1999-01-01,Zhengzhou
Military Academy,1945-10-31,Magelang
