col0,col1,col2,col3
Freigh One,80859912000.0,2416000000.0,3964.0
United Shibuildiog Corporation,110660220000.0,5973140000.0,73465.39199999999
TPlus,194890000000.0,-17888541000.0,52747.2
Ruvsian Helicopters,119070141999.99998,16349835999.999998,46137.99999999999
VTB25,171971799999.99997,43358600000.0,30180.0
Acron Grop,91501736000.0,14402600000.0,15587.4
Gaqrombank,272272000000.0,39776499999.99999,18858.0
Sistma,215669174000.0,9195636000.0,69720.0
MegaFop,122881770000.0,25589000000.0,24850.0
VTB ank,1462925200000.0,1715299999.9999998,95686.165
