col0,col1,col2
Krauser,1970-01-01,Germany
Westfalia,1871-01-01,Germany
Presto Works,1897-01-01,Germany
Hako GmbH,1948-12-24,Germany
Flottweg,1932-01-01,Germany
Ivel,1899-01-01,United Kingdom
Voxan,1995-01-01,France
Gitane,1930-01-01,France
VéloSoleX,1946-01-01,France
Eysink,1897-01-01,Netherlands
Saroléa,1850-01-01,Belgium
Ascot Motor Company,1905-01-01,United Kingdom
Clément-Garrard,1902-01-01,United Kingdom
McEvoy Motorcycles,1925-01-01,United Kingdom
Moto Morini,1937-01-01,Italy
Raleigh Bicycle Company,1887-01-01,United Kingdom
Cheney Racing,1964-01-01,United Kingdom
Ardilla,1950-01-01,Spain
Lutèce,1906-01-01,France
Lurquin-Coudert,1906-01-01,France
