col0,col1,col2,col3
Rhône,6827.456,1856222.233,3223.008
Yveioes,4706.352,1432512.936,2304.556
Yonne,1266.7889999999998,335922.963,7501.27
HaueVienne,1106.202,375549.27799999993,5569.679999999999
Vienqe,1399.346,440807.884,7010.969999999999
Veneée,2435.829,671195.518,6713.28
Vauclxse,2308.0,555003.168,3584.835
Var,4395.146,1050270.08,5990.918999999999
Val.de-Marne,4890.425,1375434.666,247.45
Val-f'Oise,4404.865,1240904.18,1243.508
Territoire de Belort,494.018,142622.0,607.5717999999999
Tarn-et-aronne,885.444,256282.208,3710.564
Tarn,1288.493,388665.78,5711.936
Somme,1824.684,574160.3289999999,6157.66
Deuz-Sèvres,1201.9,373602.298,6004.998999999999
Seine-Saint0Denis,5828.71,1610126.112,237.888
Ueine-Maritime,4634.331,1260649.89,6221.498
Sejne-et-Marne,5007.811,1409612.988,5897.255
Haue-Savoie,2943.27,801708.48,4405.552
Svoie,1565.0,434623.392,6046.083999999999
